movie_id,budget,popularity,release_date,revenue,runtime,vote_average,vote_count,votes,genres,production_companies,production_countries,overview
172,0.0015,0.011075912690747532,0.21978021978021978,0.0011666986427907276,0.19393939393939394,0.23335883703136925,0.029420778424762487,0.02695886296686634,"Mystery, Crime, Thriller",Warner Bros. Pictures,United States of America,"A private detective takes on a case that involves him with three eccentric criminals, a beautiful liar, and their quest for a priceless statuette."
17,0.0044807,0.010542785396948036,0.25274725274725274,0.0,0.30303030303030304,0.1782708492731443,0.008915387401443178,0.00795642989295932,"Comedy, Crime",Warner Bros. Pictures,United States of America,"Mortimer Brewster, a newspaper drama critic, playwright, and author known for his diatribes against marriage, suddenly falls in love and gets married;  but when he makes a quick trip home to tell his two maiden aunts, he finds out his aunts' hobby - killing lonely old men and burying them in the cellar!"
4,0.232,0.10082287038825573,0.8791208791208791,0.20858359482850028,0.40606060606060607,0.3504208110175969,0.2653442175354526,0.2481917816023047,"Drama, Romance","Universal Pictures, DreamWorks Pictures, Imagine Entertainment",United States of America,"Brilliant mathematician, John Nash, is on the brink of international acclaim when he becomes entangled in a mysterious conspiracy."
196,0.0148,0.15964458180413366,0.7362637362637363,0.026994720290304645,0.10909090909090909,0.5118592195868403,0.20385590505112416,0.19628544203050718,"Fantasy, Animation, Family","Studio Ghibli, Nibariki, Tokuma Shoten",Japan,"Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her."
137,0.6,0.13377631833107975,0.967032967032967,0.2546982238326687,0.3575757575757576,0.0,0.25640096954837993,0.22496361650303756,"Science Fiction, Action, Adventure","Paramount Pictures, Spyglass Entertainment, Bad Robot",United States of America,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again."
50,0.12,0.1717210739810701,0.7252747252747253,0.030522256022648016,0.296969696969697,0.5577658760520268,0.27336806619675147,0.26503483343081974,"Drama, War","Natant, Kubrick Productions, Warner Bros. Pictures","United Kingdom, United States of America",A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.
73,0.0013,0.033397720687656944,0.14285714285714285,0.0029628351538139247,0.22424242424242424,0.30604437643458254,0.017663611289109298,0.016578421092028218,"Comedy, Romance",Columbia Pictures,United States of America,A rogue reporter trailing a runaway heiress for a big story joins her on a bus heading from Florida to New York and they end up stuck with each other when the bus leaves them behind at one of the stops along the way.
30,0.024,0.08055244350009658,0.5824175824175825,0.019752234358759498,0.37575757575757573,0.38255547054322864,0.08879168640124815,0.08378869286366772,"Crime, Drama, Mystery, Thriller","Paramount Pictures, Long Road Productions, Robert Evans Company",United States of America,"Private eye Jake Gittes lives off of the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together."
68,0.192,0.25609039984547033,0.7472527472527473,0.31219842128094144,0.3575757575757576,0.38255547054322864,0.26322681302760986,0.2476118051447623,"Adventure, Action","Paramount Pictures, Lucasfilm Ltd.",United States of America,"In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!"
194,0.1,0.1012323739617539,0.945054945054945,0.05083481847365774,0.5454545454545454,0.5202754399387908,0.1660769509375087,0.1602849207048429,Drama,"Paramount Vantage, Miramax, JoAnne Sellar Productions, Ghoulardi Film Company",United States of America,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives."
113,0.072,0.19339772068765693,0.6593406593406593,0.25673030539196195,0.28484848484848485,0.40397857689364913,0.3272782993898532,0.308911860191983,"Adventure, Action","Paramount Pictures, Lucasfilm Ltd.",United States of America,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime."
180,0.1,0.7462005022213637,0.8021978021978022,0.018660244591983906,0.4484848484848485,1.0,0.7373861198562394,0.7652768722844863,"Drama, Crime",Castle Rock Entertainment,United States of America,"Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope."
170,0.18,0.6995518640139077,0.8021978021978022,0.5026651054456736,0.12727272727272726,0.6885998469778118,0.4905413311787814,0.48522137792931047,"Family, Animation, Drama","Walt Disney Pictures, Walt Disney Feature Animation",United States of America,"Taking inspiration from Shakespeare's Hamlet, a young lion prince grows up in exile after his father is killed by his villainous uncle, and returns years later to reclaim his throne."
156,0.048,0.21564612710063738,0.5714285714285714,0.29055941333335666,0.32727272727272727,0.25631216526396317,0.2039116262223832,0.18757633578937122,"Horror, Drama","Hoya Productions, Warner Bros. Pictures",United States of America,"When a charming 12-year-old girl takes on the characteristics and voices of others, doctors say there is nothing they can do. As people begin to die, the girl's mother realizes her daughter has been possessed by the devil - and that her daughter's only possible hope lies with two priests and the ancient rite of demonic exorcism."
121,0.004,0.14681475758161097,0.6043956043956044,0.14833928003428382,0.3151515151515151,0.2968630451415454,0.2008748223887666,0.18615518016869226,Drama,Winkler Films,United States of America,An uneducated collector for a Philadelphia loan shark is given a once-in-a-lifetime opportunity to fight against the world heavyweight boxing champion.
23,0.06,0.14365462623140812,0.4175824175824176,0.10797888116121858,0.9333333333333333,0.38255547054322864,0.059538071490262724,0.05631476411504141,"History, Drama, Adventure, Action",Metro-Goldwyn-Mayer,United States of America,"In 25 AD, Judah Ben-Hur, a Jew in ancient Judea, opposes the occupying Roman empire.  Falsely accused by a Roman childhood friend-turned-overlord of trying to kill the Roman governor, he is put into slavery and his mother and sister are taken away as prisoners."
67,0.64,0.32177709097933166,0.978021978021978,0.5435372208454164,0.48484848484848486,0.7651109410864573,1.0,1.0,"Action, Science Fiction, Adventure","Legendary Pictures, Syncopy, Warner Bros. Pictures","United Kingdom, United States of America","Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious."
176,0.00318,0.13723005601699825,0.37362637362637363,0.0,0.15151515151515152,0.36419280795715364,0.027581979773214832,0.02617621867326262,"Crime, Drama, Thriller","Paul Gregory Productions, United Artists",United States of America,"In Depression-era West Virginia, a serial-killing preacher hunts two young children who know the whereabouts of a stash of money."
62,0.07,0.03839675487734208,0.9120879120879121,0.025019496854428697,0.3212121212121212,0.22953328232593706,0.06190622126877107,0.05666816594716659,"Drama, History, War","Lionsgate, United Artists, The Department of Trade, Industry and Competition of South Africa, Miracle Pictures, Seamus, Inside Track, Kiagli Releasing, Mikado Film, Metro-Goldwyn-Mayer","Italy, South Africa, United Kingdom, United States of America","Inspired by true events, this film takes place in Rwanda in the 1990s when more than a million Tutsis were killed in a genocide that went mostly unnoticed by the rest of the world. Hotel owner Paul Rusesabagina houses over a thousand refuges in his hotel in attempt to save their lives."
148,0.06,0.16645933938574464,0.8461538461538461,0.030952067275925872,0.296969696969697,0.33970925784238704,0.29289833672303794,0.2734166306199006,"Comedy, Crime","PolyGram Filmed Entertainment, Working Title Films, Gramercy Pictures","United Kingdom, United States of America","Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money."
167,0.001,0.03196059493915395,0.0,0.0016460195298966247,0.0,0.5921958684009173,0.04142869083108127,0.04120289769629699,"Comedy, Drama",Charles Chaplin Productions,United States of America,A tramp cares for a boy after he's abandoned as a newborn by his mother. Later the mother has a change of heart and aches to be reunited with her son.
185,0.0256,0.5076453544523855,0.6923076923076923,0.051600210312573745,0.24242424242424243,0.20045906656465148,0.3484523444682807,0.31731893538277695,"Action, Thriller, Science Fiction","Hemdale, Pacific Western","United Kingdom, United States of America","In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?"
6,0.0072,0.04023952095808382,0.32967032967032966,0.005267262495669199,0.34545454545454546,0.1530221882172909,0.02053325160894882,0.018352385677653807,"Drama, Thriller","Charles K. Feldman Group, Warner Bros. Pictures",United States of America,A fading southern belle moves in with her sister in New Orleans where her ferocious brother-in-law takes stabs at her sanity.
97,0.1,0.2268031678578327,0.945054945054945,0.11300066683872399,0.32727272727272727,0.41622035195103246,0.3154932716685705,0.2984365661927925,"Crime, Drama, Thriller","Miramax, Paramount Vantage, Scott Rudin Productions, Mike Zoss Productions",United States of America,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide."
29,0.2,0.2502066834073787,0.8131868131868132,0.07644929476507224,0.6727272727272727,0.462892119357307,0.14428997297523194,0.1379211261429254,"Crime, Drama","Universal Pictures, Syalis DA, Légende Films, Cappa/De Fina Productions","France, United States of America","In early-1970s Las Vegas, Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger."
64,0.0048,0.3113231601313502,0.4945054945054945,0.02561206388519148,0.5636363636363636,0.8416220351951028,0.22238319449474828,0.22631164411011304,Western,"United Artists, PEA, Arturo González PC, Constantin Film","United States of America, Italy, Spain, Germany","While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold."
108,0.56,0.7899710256905543,0.9010989010989011,0.4312645068021971,0.45454545454545453,0.31063504208110143,0.5552893321817625,0.5155135720214387,"Adventure, Fantasy, Action","Walt Disney Pictures, Jerry Bruckheimer Films",United States of America,"After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves."
190,0.1,0.11864013907668533,0.7252747252747253,0.050217062735232854,0.3090909090909091,0.30604437643458254,0.1385506923355529,0.12867403765070917,"Crime, History, Thriller","Paramount Pictures, The Linson Company",United States of America,"Elliot Ness, an ambitious prohibition agent, is determined to take down Al Capone. In order to achieve this goal, he forms a group given the nickname “The Untouchables”."
102,0.12,0.2503534865752366,0.6923076923076923,0.0036212429657725745,0.9757575757575757,0.7651109410864573,0.13278355111024434,0.13399394414330032,"Drama, Crime","The Ladd Company, Embassy International Pictures, Rafran Cinematografica, PSO, Warner Bros. Pictures","United States of America, Italy","A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life."
65,0.052,0.02285107204944949,0.7912087912087912,0.043321167943165234,0.3939393939393939,0.38255547054322864,0.0314267405900872,0.02991362686993289,Drama,"Hell's Kitchen, Universal Pictures","United Kingdom, Ireland, United States of America","A small time thief from Belfast, Gerry Conlon, is falsely implicated in the IRA bombing of a pub that kills several people while he is in London. He and his four friends are coerced by British police into confessing their guilt. Gerry's father and other relatives in London are also implicated in the crime. He spends fifteen years in prison with his father trying to prove his innocence."
100,0.02,0.11038825574657135,0.7362637362637363,0.007894573686916808,0.3393939393939394,0.8416220351951028,0.10453291728192127,0.10722483179463876,"Drama, Romance","RAI, Tre Forum, Les Films Ariane, TF1 Films Production","France, Italy","A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist."
169,0.06,0.07549546069152019,0.978021978021978,0.2727201196650931,0.30303030303030304,0.26243305279265483,0.22377622377622378,0.20607156271176788,"Drama, History","The Weinstein Company, See-Saw Films, Bedlam Productions","United Kingdom, United States of America","The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war."
31,0.0132,0.19064322966969285,0.8901098901098901,0.0201747807402402,0.3696969696969697,0.7651109410864573,0.18830969826985763,0.1894425922405279,"Drama, Crime","O2 Filmes, VideoFilmes, Wild Bunch, Hank Levine Film & Music, Globo Filmes, Lumière","Brazil, France, Germany","In the poverty-stricken favelas of Rio de Janeiro in the 1970s, two young men choose different paths. Rocket is a budding photographer who documents the increasing drug-related violence of his neighborhood, while José “Zé” Pequeno is an ambitious drug dealer diving into a dangerous life of crime."
35,0.112,0.12072628935677032,0.7362637362637363,0.0926827219038515,0.3878787878787879,0.30604437643458254,0.29131028334215586,0.2703242486650552,"Action, Thriller","Gordon Company, Silver Pictures, 20th Century Fox",United States of America,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down."
191,0.024,0.1758779215762024,0.8131868131868132,0.015340902018636542,0.23030303030303031,0.5990818668706956,0.2706377288050595,0.26424132542578793,"Drama, Crime, Thriller","Bad Hat Harry Productions, Blue Parrot Productions",United States of America,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess."
159,0.003692,0.015611357929302684,0.04395604395604396,0.0026336312478345996,0.16363636363636364,0.45218056618209573,0.027442676845067283,0.02665026400806034,"Adventure, Comedy, Drama",Charles Chaplin Productions,United States of America,A gold prospector in Alaska struggles to survive the elements and win the heart of a dance hall girl.
110,0.003227788,0.1327718756036314,0.42857142857142855,0.021069049982676797,0.24848484848484848,0.7651109410864573,0.2625860195581311,0.2636152444368193,"Horror, Thriller, Mystery",Shamley Productions,United States of America,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother."
107,0.0,0.02012362372030133,0.4945054945054945,0.0,0.09090909090909091,0.5944912012241768,0.042543114256261665,0.042306978675991785,Drama,SF Studios,Sweden,"A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer."
157,0.003,0.002889704462043652,0.054945054945054944,0.0006584078119586499,0.06666666666666667,0.42769701606732907,0.017496447775332238,0.017071163271646442,"Comedy, Action, Adventure, War","Joseph M. Schenck Productions, Buster Keaton Productions",United States of America,"During America’s Civil War, Union spies steal engineer Johnny Gray's beloved locomotive, 'The General'—with Johnnie's lady love aboard an attached boxcar—and he single-handedly must do all in his power to both get The General back and to rescue Annabelle."
131,0.0101632,0.16834846436159936,0.34065934065934067,0.004740536246102279,0.21212121212121213,0.6120887528691651,0.07001365168695846,0.06924821129653758,"Comedy, Romance",Metro-Goldwyn-Mayer,United States of America,"In 1927 Hollywood, a silent film production company and cast make a difficult transition to sound."
192,0.024976348,0.013509754684180026,0.5274725274725275,0.00042048622343708413,0.4666666666666667,0.1530221882172909,0.01593625498007968,0.01419900332071862,Western,Warner Bros.-Seven Arts,United States of America,"An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them."
2,0.048,0.3576202433841993,0.5164835164835165,0.04735503376787668,0.4909090909090909,0.5355776587605195,0.3025102387652188,0.29209671617825234,"Science Fiction, Mystery, Adventure","Kubrick Productions, Metro-Goldwyn-Mayer","United Kingdom, United States of America","Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer."
78,0.004,0.08469770137145063,0.6923076923076923,0.005936475438229902,0.296969696969697,0.38255547054322864,0.08191012175075921,0.07732577819613372,"Adventure, Animation, Fantasy",Topcraft,Japan,"After a global war, the seaside kingdom known as the Valley of the Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaä, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth."
147,0.0084,0.03393471122271586,0.27472527472527475,0.01557134475282207,0.6242424242424243,0.30604437643458254,0.0010865628395508873,0.001206931842796795,"Drama, Romance, War","Samuel Goldwyn Productions, RKO Radio Pictures, Samuel Goldwyn Company",United States of America,"It's the hope that sustains the spirit of every GI: the dream of the day when he will finally return home. For three WWII veterans, the day has arrived. But for each man, the dream is about to become a nightmare."
51,0.088,0.0025960981263279913,0.6703296703296703,0.0511832334027744,0.7454545454545455,0.1530221882172909,0.04641573565876355,0.04173718694791314,"Drama, History","Goldcrest, Indo-British, International Film Investors, National Film Development Corporation of India, Columbia Pictures","India, United Kingdom, United States of America","In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the British government, Gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed."
186,0.06,0.21862468611164762,0.6703296703296703,0.012924387330873427,0.24848484848484848,0.5355776587605195,0.17649680996294542,0.17075336526646234,"Horror, Mystery, Science Fiction","Universal Pictures, The Turman-Foster Company",United States of America,"In the winter of 1982, a twelve-man research team at a remote Antarctic research station discovers an alien buried in the snow for over 100,000 years. Soon unfrozen, the form-changing creature wreaks havoc, creates terror... and becomes one of them."
171,0.316,0.5312072628935676,0.8901098901098901,0.6098748602788667,0.6727272727272727,0.7651109410864573,0.5905329730030925,0.5911044751204448,"Adventure, Fantasy, Action","New Line Cinema, WingNut Films, The Saul Zaentz Company","New Zealand, United States of America","Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard."
183,0.16,0.22000772648251882,0.8571428571428571,0.44297677588577966,0.23636363636363636,0.4590665646518741,0.30785947120608476,0.29338843796390207,"Mystery, Thriller, Drama","Spyglass Entertainment, The Kennedy/Marshall Company, Hollywood Pictures, Barry Mendel Productions",United States of America,"Following an unexpected tragedy, child psychologist Malcolm Crowe meets a nine year old boy named Cole Sear, who is hiding a dark secret."
56,0.132,0.1336681475758161,0.9560439560439561,0.17777010922883546,0.2909090909090909,0.4590665646518741,0.2794416738639846,0.2663616436795391,Drama,"Matten Productions, Double Nickel Entertainment, Gerber Pictures, Malpaso Productions, Village Roadshow Pictures, WV Films IV, Warner Bros. Pictures","United States of America, Germany","Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino."
60,0.24,0.18742128645933936,0.8131868131868132,0.12338562396105099,0.6181818181818182,0.39709257842387075,0.18532861560750008,0.17490915221318312,"Action, Crime, Drama","Warner Bros. Pictures, Regency Enterprises, Forward Pass",United States of America,Obsessive master thief Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.
88,0.12,0.06526559783658488,0.9120879120879121,0.14271887787503934,0.3878787878787879,0.4254016832440703,0.24754130331819574,0.23464017599212517,Drama,"Lakeshore Entertainment, Malpaso Productions, Epsilon Motion Pictures, ASR Productions, Warner Bros. Pictures","Switzerland, United States of America","Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her."
20,0.6,0.176708518446977,0.9230769230769231,0.2463884976839995,0.43636363636363634,0.23641928079571475,0.5647897918814253,0.5176236094946188,"Action, Crime, Drama","Warner Bros. Pictures, DC, Syncopy, Legendary Pictures, Patalex III Productions Limited","United Kingdom, United States of America","Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman."
160,0.012,0.06952288970446205,0.5054945054945055,0.06909680864038316,0.23030303030303031,0.18362662586074924,0.0751957206140473,0.06817720833087686,"Drama, Romance, Comedy","AVCO Embassy Pictures, Mike Nichols Productions, Lawrence Turman Productions",United States of America,"Benjamin, a recent college graduate very worried about his future, finds himself in a love triangle with an older woman and her daughter."
81,0.06,0.06276608074174232,0.45054945054945056,0.046085508285053305,0.9696969696969697,0.4590665646518741,0.06644749672638119,0.06379317083252463,"Adventure, History, War",Horizon Pictures,United Kingdom,"The story of British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements."
178,0.16,0.2731002511106818,0.9340659340659341,0.0722117399492064,0.37575757575757573,0.6143840856924245,0.4277714317554955,0.41815905135952064,"Drama, Mystery, Science Fiction","Warner Bros. Pictures, Touchstone Pictures, Newmarket Films, Syncopy","United Kingdom, United States of America","A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences."
140,0.007008,0.033494301719142354,0.31868131868131866,0.0032920390597932494,0.2545454545454545,0.6885998469778118,0.05457888724820996,0.055050201607961785,Drama,Paramount Pictures,United States of America,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.
